Year,Award_Name,Category,Won_not,person_id,imdb_id
1953,Oscar,Art Direction (Black and White),,,tt0046204
1953,Oscar,Directing,,nm0788017,tt0046303
1953,Oscar,Best Motion Picture,,nm0788017,tt0046303
1953,Oscar,Writing (Screenplay),,nm0788017,tt0046303
1953,Oscar,Actor,,nm0000009,tt0046247
1953,Oscar,Music (Scoring of a Musical Picture),,nm0006037,tt0045537
1953,Oscar,Costume Design (Color),,nm0788695,tt0045592
1953,Oscar,Film Editing,,nm0235045,tt0046534
1953,Oscar,Short Subject (Cartoon),,,tt0046256
1953,Oscar,Film Editing,,,tt0045656
1953,Oscar,Art Direction (Color),,,tt0046374
1953,Oscar,Music (Music Score of a Dramatic or Comedy Picture),,,tt0045793
1953,Oscar,Short Subject (Cartoon),,,tt0253796
1953,Oscar,Honorary Award,1,nm1033952,
1953,Oscar,Best Motion Picture,,nm2899755,tt0046250
1953,Oscar,Music (Scoring of a Musical Picture),,nm0006127,tt0045591
1953,Oscar,Actor in a Supporting Role,1,nm0000069,tt0045793
1953,Oscar,Cinematography (Color),1,nm0005729,tt0046303
1953,Oscar,Music (Music Score of a Dramatic or Comedy Picture),1,nm0006147,tt0009302
1953,Oscar,Actress,,nm0001989,tt0009302
1953,Oscar,Writing (Screenplay),,nm0001907,tt0045659
1953,Oscar,Actor in a Supporting Role,,nm0001121,tt0046303
1953,Oscar,Cinematography (Color),,nm0005872,tt0046247
1953,Oscar,Documentary (Short Subject),,,tt0046420
1953,Oscar,Best Motion Picture,,nm10300057,tt0000709
1953,Oscar,Costume Design (Black and White),1,nm0372128,tt0046250
1953,Oscar,Writing (Story and Screenplay),,,tt0044953
1953,Oscar,Directing,,nm0510211,tt0009302
1953,Oscar,Short Subject (Two Reel),,,tt0043964
1953,Oscar,Special Effects,1,,tt0046534
1953,Oscar,Art Direction (Color),,,tt0045966
1953,Oscar,Directing,,nm0000697,tt0046359
1953,Oscar,Sound Recording,,,tt0020174
1953,Oscar,Actor,,nm0000008,tt0000709
1953,Oscar,Cinematography (Color),,nm0005676,tt0045551
1953,Oscar,Cinematography (Black and White),,nm0005853,tt0000709
1953,Oscar,Actor,1,nm0000034,tt0046359
1953,Oscar,Cinematography (Color),,nm0510211,tt0009302
1953,Oscar,Short Subject (Two Reel),,,tt0046506
1953,Oscar,Cinematography (Black and White),,nm0005803,tt0044631
1953,Oscar,Costume Design (Black and White),,nm9568650,tt0045706
1953,Oscar,Honorary Award,1,nm0809570,
1953,Oscar,Actress in a Supporting Role,,nm0000038,tt0046085
1953,Oscar,Actress in a Supporting Role,1,nm0001656,tt0045793
1953,Oscar,Writing (Motion Picture Story),,,tt0044324
1953,Oscar,Actress,,nm0000039,tt0045793
1953,Oscar,Short Subject (One Reel),,,tt0046537
1953,Oscar,Actress in a Supporting Role,,nm0393123,tt0045883
1953,Oscar,Cinematography (Color),,nm6422659,tt0013824
1953,Oscar,Writing (Motion Picture Story),,nm0178785,tt0045607
1953,Oscar,Costume Design (Black and White),,,tt0046204
1953,Oscar,Costume Design (Color),,nm0687703,tt0046564
1953,Oscar,Film Editing,1,nm2251809,tt0045793
1953,Oscar,Costume Design (Black and White),,nm0687703,tt0018619
1953,Oscar,Best Motion Picture,1,,tt0045793
1953,Oscar,Sound Recording,1,,tt0045793
1953,Oscar,Irving G. Thalberg Memorial Award,1,nm0828189,
1953,Oscar,Cinematography (Black and White),,nm2899755,tt0046250
1953,Oscar,Writing (Story and Screenplay),,nm0442228,
1953,Oscar,Art Direction (Black and White),,nm1051447,tt0046051
1953,Oscar,Writing (Story and Screenplay),,nm0614645,tt0045679
1953,Oscar,Writing (Motion Picture Story),1,nm0874308,tt0046250
1953,Oscar,Music (Music Score of a Dramatic or Comedy Picture),,nm10300057,tt0000709
1953,Oscar,Short Subject (One Reel),,,tt0045858
1953,Oscar,Actress,,nm0001257,tt0046085
1953,Oscar,Sound Recording,,,tt0045966
1953,Oscar,Directing,,nm0943758,tt0046250
1953,Oscar,Actress in a Supporting Role,,nm0728812,tt0046187
1953,Oscar,Writing (Screenplay),,nm0222079,tt0009302
1953,Oscar,Art Direction (Black and White),,nm2899755,tt0046250
1953,Oscar,Actor in a Supporting Role,,nm0833865,tt0046359
1953,Oscar,Costume Design (Color),,,tt0045891
1953,Oscar,Cinematography (Black and White),1,nm0346532,tt0045793
1953,Oscar,Costume Design (Black and White),,nm0521872,tt0045793
1953,Oscar,Actor,,nm0001050,tt0045793
1953,Oscar,Writing (Motion Picture Story),,,tt0046004
1953,Oscar,Sound Recording,,nm1185224,tt0045591
1953,Oscar,Actor,,nm0000044,tt0045793
1953,Oscar,Writing (Story and Screenplay),1,nm2223056,tt0036443
1953,Oscar,Film Editing,,nm0842732,tt0046250
1953,Oscar,Cinematography (Black and White),,nm0116002,tt0046051
1953,Oscar,Art Direction (Color),,nm0510211,tt0009302
1953,Oscar,Sound Recording,,,tt0046534
1953,Oscar,Directing,1,nm0003593,tt0045793
1953,Oscar,Actress in a Supporting Role,,nm0708081,tt0046446
1954,Oscar,Cinematography (Black and White),,nm0912860,tt0005145
1954,Oscar,Costume Design (Color),,,tt0047574
1954,Oscar,Actor,,nm0001078,tt0005145
1954,Oscar,Cinematography (Color),,nm0122079,tt0047396
1954,Oscar,Music (Scoring of a Musical Picture),,,tt0047574
1954,Oscar,Short Subject (One Reel),1,,tt0047578
1954,Oscar,Actor,,nm0000051,tt0029606
1954,Oscar,Directing,,nm0000697,tt0047437
1954,Oscar,Honorary Foreign Language Film Award,1,,tt0994289
1954,Oscar,Honorary Award,1,nm0001256,tt0705787
1954,Oscar,Cinematography (Color),1,nm12231222,tt0047580
1954,Oscar,Art Direction (Color),,,tt0029606
1954,Oscar,Sound Recording,,,tt0046816
1954,Oscar,Best Motion Picture,,,tt0046816
1954,Oscar,Short Subject (Two Reel),,nm1082363,tt0047485
1954,Oscar,Art Direction (Black and White),,,tt0046963
1954,Oscar,Music (Music Score of a Dramatic or Comedy Picture),,nm0000070,tt0046816
1954,Oscar,Costume Design (Black and White),1,nm0372128,tt0047437
1954,Oscar,Actress in a Supporting Role,,nm0001225,tt0046963
1954,Oscar,Short Subject (One Reel),,,tt0046981
1954,Oscar,Film Editing,,nm0930536,
1954,Oscar,Costume Design (Black and White),,nm0521872,tt0047123
1954,Oscar,Actor in a Supporting Role,,nm0001500,tt0047296
1954,Oscar,Best Motion Picture,,,tt0005145
1954,Oscar,Best Motion Picture,,,tt0047580
1954,Oscar,Writing (Screenplay),,nm0371088,tt0047396
1954,Oscar,Actress in a Supporting Role,,nm0872456,tt0047086
1954,Oscar,Music (Scoring of a Musical Picture),,,tt0047030
1954,Oscar,Documentary (Short Subject),1,,tt0047585
1954,Oscar,Art Direction (Black and White),,,tt0005145
1954,Oscar,Sound Recording,1,,tt0047030
1954,Oscar,Film Editing,,,tt0046816
1954,Oscar,Writing (Story and Screenplay),,,tt0047030
1954,Oscar,Directing,,,tt0047086
1954,Oscar,Documentary (Short Subject),,,tt0047131
1954,Oscar,Short Subject (Two Reel),1,,tt0047587
1954,Oscar,Honorary Award,1,nm0001414,tt0653181
1954,Oscar,Sound Recording,,,tt0046807
1954,Oscar,Short Subject (Two Reel),,,tt0047131
1954,Oscar,Actor in a Supporting Role,,nm0001768,tt0047296
1954,Oscar,Music (Music Score of a Dramatic or Comedy Picture),,nm0000077,tt0047494
1954,Oscar,Film Editing,1,nm0587332,tt0047296
1954,Oscar,Actor,1,nm0000008,tt0047296
1954,Oscar,Documentary (Feature),1,,tt0047642
1954,Oscar,Short Subject (Cartoon),1,,tt0047672
1954,Oscar,Short Subject (Cartoon),,,tt0047959
1954,Oscar,Writing (Story and Screenplay),,,tt0047152
1954,Oscar,Writing (Motion Picture Story),,nm0873707,tt0047574
1954,Oscar,Actor,,nm0000007,tt0046816
1954,Oscar,Best Motion Picture,1,,tt0047296
1954,Oscar,Actress,,nm0943837,tt0026667
1954,Oscar,Costume Design (Color),1,,tt0994289
1954,Oscar,Short Subject (Cartoon),,,tt0048581
1954,Oscar,Art Direction (Color),,,tt0046807
1954,Oscar,Sound Recording,,,tt0047396
1954,Oscar,Music (Scoring of a Musical Picture),,nm0318074,tt0046828
1954,Oscar,Actor in a Supporting Role,,nm0876451,tt0046816
1954,Oscar,Art Direction (Color),,,tt0047400
1954,Oscar,Writing (Story and Screenplay),,nm0312808,tt0045808
1954,Oscar,Actor,,nm0641397,
1954,Oscar,Documentary (Short Subject),,,tt0047404
1954,Oscar,Actress in a Supporting Role,1,nm0001693,tt0047296
1954,Oscar,Short Subject (Two Reel),,,tt0046760
1954,Oscar,Actor in a Supporting Role,1,nm0639529,tt0046754
1954,Oscar,Actor in a Supporting Role,,nm0002011,tt0047296
1954,Oscar,Writing (Motion Picture Story),1,nm0948634,tt0046808
1954,Oscar,Art Direction (Black and White),1,nm0206554,tt0047296
1954,Oscar,Actress in a Supporting Role,,nm0432827,tt0046808
1954,Oscar,Music (Scoring of a Musical Picture),1,,tt0047472
1954,Oscar,Best Motion Picture,,,tt0047472
1954,Oscar,Cinematography (Color),,nm6422659,tt0047472
1954,Oscar,Actress,,nm0000030,tt0047437
1954,Oscar,Writing (Screenplay),1,nm0780833,tt0005145
1954,Oscar,Directing,,nm0780833,tt0005145
1954,Oscar,Cinematography (Black and White),,nm0782715,tt0047424
1954,Oscar,Cinematography (Black and White),,nm6422659,tt0046963
1954,Oscar,Art Direction (Color),,nm0221273,tt0181470
1954,Oscar,Writing (Story and Screenplay),1,nm0775977,tt0047296
1954,Oscar,Costume Design (Color),,nm0221273,tt0181470
1954,Oscar,Costume Design (Color),,nm0788695,tt0046807
1954,Oscar,Actress,,nm0199268,tt0046828
1954,Oscar,Writing (Screenplay),,,tt0047472
1954,Oscar,Cinematography (Color),,nm0005877,tt0047494
1954,Oscar,Music (Scoring of a Musical Picture),,nm0006127,tt0029606
1954,Oscar,Cinematography (Color),,nm0005872,tt0046949
1954,Oscar,Documentary (Feature),,,tt0047530
1954,Oscar,Writing (Screenplay),,nm0754919,tt0047437
1954,Oscar,Cinematography (Black and White),,nm0754919,tt0047437
1954,Oscar,Art Direction (Black and White),,nm0754919,tt0047437
1954,Oscar,Directing,,nm0000033,tt0047396
1954,Oscar,Sound Recording,,,tt0047550
1954,Oscar,Actress,,nm0000023,tt0029606
1954,Oscar,Short Subject (Cartoon),,,tt0004471
1954,Oscar,Music (Music Score of a Dramatic or Comedy Picture),1,nm0006323,tt0047086
1954,Oscar,Music (Music Score of a Dramatic or Comedy Picture),,nm0012196,tt0045808
1954,Oscar,Actress in a Supporting Role,,nm0012443,tt0047086
1954,Oscar,Film Editing,,nm0935988,tt0047472
1954,Oscar,Actress,1,nm0000038,tt0005145
1954,Oscar,Cinematography (Black and White),1,nm0442100,tt0047296
1954,Oscar,Film Editing,,nm0206238,tt0047086
1954,Oscar,Costume Design (Color),,,tt0029606
1954,Oscar,Costume Design (Black and White),,nm0741423,tt0046963
1954,Oscar,Writing (Story and Screenplay),,nm0000581,tt0046754
1954,Oscar,Writing (Screenplay),,nm0731592,tt0046816
1954,Oscar,Writing (Motion Picture Story),,nm4677081,tt0047279
1954,Oscar,Special Effects,,,tt0047573
1954,Oscar,Directing,1,nm0001415,tt0047296
1954,Oscar,Special Effects,,,tt0024101
1954,Oscar,Music (Music Score of a Dramatic or Comedy Picture),,nm0077086,tt0047296
1954,Oscar,Costume Design (Black and White),,nm0228039,tt0193240
1954,Oscar,Honorary Award,1,nm0935844,tt0100033
1954,Oscar,Honorary Award,1,nm0925804,tt0100033
1954,Oscar,Writing (Motion Picture Story),,nm0102030,tt0113093
1955,Oscar,Music (Scoring of a Musical Picture),1,,tt0048445
1955,Oscar,Directing,,nm0001415,tt0048028
1955,Oscar,Music (Scoring of a Musical Picture),,nm0000055,tt0021775
1955,Oscar,Music (Music Score of a Dramatic or Comedy Picture),1,nm0000055,tt0048316
1955,Oscar,Film Editing,,nm0916883,tt0047885
1955,Oscar,Art Direction (Color),,nm10793032,tt0021775
1955,Oscar,Music (Music Score of a Dramatic or Comedy Picture),,nm0000070,tt0047860
1955,Oscar,Art Direction (Color),,,tt0028387
1955,Oscar,Actor,,nm0000075,tt0047849
1955,Oscar,Documentary (Feature),,,tt0091187
1955,Oscar,Actress in a Supporting Role,1,nm0886888,tt0048028
1955,Oscar,Actress in a Supporting Role,,nm0000081,tt0437350
1955,Oscar,Art Direction (Color),1,nm3133664,tt0048491
1955,Oscar,Film Editing,1,nm3133664,tt0048491
1955,Oscar,Best Motion Picture,,nm3133664,tt0048491
1955,Oscar,Writing (Screenplay),1,nm0154665,tt0048356
1955,Oscar,Cinematography (Color),1,nm0122079,tt0028387
1955,Oscar,Writing (Screenplay),,nm0112218,tt0047885
1955,Oscar,Directing,,nm0836328,tt0047849
1955,Oscar,Actress in a Supporting Role,,nm0086198,tt0048356
1955,Oscar,Costume Design (Black and White),,nm0066230,tt0048527
1955,Oscar,Cinematography (Black and White),,nm0066230,tt0048527
1955,Oscar,Cinematography (Black and White),,nm0035186,tt0048191
1955,Oscar,Actress,,nm0428354,tt0048316
1955,Oscar,Actor,1,nm0000308,tt0048356
1955,Oscar,Music (Music Score of a Dramatic or Comedy Picture),,nm0006218,tt0048563
1955,Oscar,Actress,,nm0000031,tt0048673
1955,Oscar,Costume Design (Color),,nm0788695,tt0048140
1955,Oscar,Music (Music Score of a Dramatic or Comedy Picture),,nm0006052,tt0048491
1955,Oscar,Cinematography (Color),,nm0005892,tt0048445
1955,Oscar,Cinematography (Color),,nm0005872,tt0048316
1955,Oscar,Actor in a Supporting Role,1,nm0000493,tt0048380
1955,Oscar,Actor in a Supporting Role,,nm0000543,tt0746569
1955,Oscar,Costume Design (Color),,nm0741423,tt0048210
1955,Oscar,Costume Design (Black and White),1,nm0741423,tt0048191
1955,Oscar,Cinematography (Black and White),,nm0005766,tt0048356
1955,Oscar,Costume Design (Black and White),,nm0206067,tt0045030
1955,Oscar,Cinematography (Black and White),,nm0005737,tt0047885
1955,Oscar,Actor,,nm0000015,tt0048028
1955,Oscar,Writing (Motion Picture Story),,nm0712947,
1955,Oscar,Cinematography (Black and White),1,nm0002146,tt0048563
1955,Oscar,Short Subject (Two Reel),,,tt0002669
1955,Oscar,Music (Music Score of a Dramatic or Comedy Picture),,nm0000930,tt0048347
1955,Oscar,Actress,,nm0001333,tt0048191
1955,Oscar,Actor,,nm0000010,tt0048317
1955,Oscar,Actress in a Supporting Role,,nm0667542,tt0048563
1955,Oscar,Actress,,nm0662223,tt0048210
1955,Oscar,Writing (Screenplay),,nm0651585,tt0048028
1955,Oscar,Actor in a Supporting Role,,nm0640023,tt0048491
1955,Oscar,Directing,,nm0000180,tt0048673
1955,Oscar,Costume Design (Color),,,tt0014580
1955,Oscar,Short Subject (One Reel),,,tt0048718
1955,Oscar,Short Subject (Two Reel),,,tt0048683
1955,Oscar,Short Subject (One Reel),1,,tt0048677
1955,Oscar,Writing (Motion Picture Story),,,tt0048667
1955,Oscar,Writing (Story and Screenplay),,,tt0048604
1955,Oscar,Best Motion Picture,,,tt0048563
1955,Oscar,Art Direction (Black and White),1,,tt0048563
1955,Oscar,Special Effects,,,tt0048538
1955,Oscar,Writing (Motion Picture Story),,,tt0048513
1955,Oscar,Short Subject (Two Reel),,,tt0048447
1955,Oscar,Sound Recording,1,,tt0048445
1955,Oscar,Actor,,nm0000069,tt0048347
1955,Oscar,Film Editing,,,tt0048445
1955,Oscar,Sound Recording,,,tt0048432
1955,Oscar,Short Subject (Cartoon),,,tt0048425
1955,Oscar,Sound Recording,,,tt0048380
1955,Oscar,Best Motion Picture,,,tt0048380
1955,Oscar,Art Direction (Black and White),,,tt0048347
1955,Oscar,Writing (Screenplay),,,tt0048317
1955,Oscar,Sound Recording,,,tt0048317
1955,Oscar,Music (Scoring of a Musical Picture),,,tt0048317
1955,Oscar,Sound Recording,,,tt0048316
1955,Oscar,Best Motion Picture,,,tt0048316
1955,Oscar,Costume Design (Color),1,,tt0048316
1955,Oscar,Art Direction (Color),,,tt0048316
1955,Oscar,Writing (Story and Screenplay),,,tt0048216
1955,Oscar,Music (Scoring of a Musical Picture),,,tt0048216
1955,Oscar,Best Motion Picture,1,nm0554379,tt0048356
1955,Oscar,Art Direction (Black and White),,nm0554379,tt0048356
1955,Oscar,Writing (Story and Screenplay),1,,tt0048210
1955,Oscar,Art Direction (Black and White),,,tt0048191
1955,Oscar,Music (Scoring of a Musical Picture),,,tt0048140
1955,Oscar,Cinematography (Color),,,tt0048140
1955,Oscar,Art Direction (Color),,,tt0048140
1955,Oscar,Short Subject (Cartoon),,,tt0048131
1955,Oscar,Short Subject (One Reel),,,tt0048106
1955,Oscar,Short Subject (Two Reel),1,,tt0048049
1955,Oscar,Actor in a Supporting Role,,nm0544064,tt0048356
1955,Oscar,Directing,1,nm0542720,tt0048356
1955,Oscar,Documentary (Short Subject),,,tt0048049
1955,Oscar,Writing (Story and Screenplay),,,tt0047956
1955,Oscar,Art Direction (Black and White),,,tt0047885
1955,Oscar,Short Subject (One Reel),,,tt0047792
1955,Oscar,Actress,1,nm0536167,tt0048563
1955,Oscar,Film Editing,,nm0534347,tt0046806
1955,Oscar,Documentary (Short Subject),,,tt0002669
1955,Oscar,Film Editing,,nm0522848,tt0048563
1955,Oscar,Costume Design (Color),,nm0372128,tt0028387
1955,Oscar,Costume Design (Black and White),,nm0372128,tt0048563
1955,Oscar,Directing,,nm0517597,tt0048491
1955,Oscar,Special Effects,,,tt0046889
1955,Oscar,Cinematography (Color),,nm0513823,tt0048337
1955,Oscar,Special Effects,1,,tt0046806
1955,Oscar,Actress in a Supporting Role,,nm0498007,tt0048484
1955,Oscar,Writing (Motion Picture Story),1,nm0297190,tt0048317
1955,Oscar,Actor in a Supporting Role,,nm0447913,tt0048748
1955,Oscar,Writing (Screenplay),,nm0442228,tt0047849
1955,Oscar,Short Subject (Cartoon),1,nm5342273,tt0048649
1956,Oscar,"Writing (Screenplay, Original)",1,nm0483738,tt0695604
1956,Oscar,Actor,,nm0000015,tt0049261
1956,Oscar,Cinematography (Color),,nm0005729,tt0014532
1956,Oscar,Actor,,nm0000018,tt0049456
1956,Oscar,Music (Music Score of a Dramatic or Comedy Picture),,nm0000055,tt0048947
1956,Oscar,Sound Recording,,nm9936436,tt0049233
1956,Oscar,"Writing (Screenplay, Original)",,nm0479063,tt11552382
1956,Oscar,Cinematography (Black and White),,nm0442100,tt0048973
1956,Oscar,Costume Design (Black and White),,nm0741423,tt0049635
1956,Oscar,Writing (Motion Picture Story),,nm0441197,tt0049170
1956,Oscar,"Writing (Screenplay, Original)",,nm0741561,tt0048281
1956,Oscar,Actor in a Supporting Role,,nm0000578,tt0049233
1956,Oscar,Foreign Language Film,1,nm0479063,tt11552382
1956,Oscar,Cinematography (Black and White),1,nm0005853,tt0049778
1956,Oscar,Cinematography (Color),,nm0005872,tt0049408
1956,Oscar,Actor in a Supporting Role,,nm0614916,tt0049038
1956,Oscar,Documentary (Short Subject),,,tt0049473
1956,Oscar,Music (Scoring of a Musical Picture),,,tt0049490
1956,Oscar,"Writing (Screenplay, Original)",,nm0432252,tt0049388
1956,Oscar,Music (Music Score of a Dramatic or Comedy Picture),,nm0006087,tt0049004
1956,Oscar,Documentary (Feature),,,tt0049538
1956,Oscar,Art Direction (Black and White),,,tt0049640
1956,Oscar,Costume Design (Color),1,nm0788695,tt0049408
1956,Oscar,Short Subject (Cartoon),,,tt0021010
1956,Oscar,Music (Scoring of a Musical Picture),,nm0006213,tt0049002
1956,Oscar,Music (Music Score of a Dramatic or Comedy Picture),,nm0006218,tt0017307
1956,Oscar,Actress,,nm0000031,tt0017307
1956,Oscar,Art Direction (Black and White),,,tt0049777
1956,Oscar,Art Direction (Black and White),1,,tt0049778
1956,Oscar,Art Direction (Black and White),,,tt0049831
1956,Oscar,Foreign Language Film,,,tt1232522
1956,Oscar,Music (Music Score of a Dramatic or Comedy Picture),,nm0006323,tt0049261
1956,Oscar,Costume Design (Black and White),,,tt0049831
1956,Oscar,Irving G. Thalberg Memorial Award,1,nm0012117,
1956,Oscar,Short Subject (One Reel),,,tt0049855
1956,Oscar,Film Editing,,nm0015573,tt0049778
1956,Oscar,"Writing (Screenplay, Adapted)",,nm0181658,tt0049456
1956,Oscar,Documentary (Short Subject),1,,tt0049885
1956,Oscar,Directing,,nm0027183,tt0048960
1956,Oscar,Actor in a Supporting Role,,nm0821041,tt0049966
1956,Oscar,Actress,,nm0000039,tt0049408
1956,Oscar,Costume Design (Color),,,tt0049934
1956,Oscar,Actor,1,nm0000989,tt0049408
1956,Oscar,Film Editing,,nm0061640,tt0014532
1956,Oscar,Directing,1,nm0828189,tt0049261
1956,Oscar,Cinematography (Black and White),,nm0834261,tt0049791
1956,Oscar,Jean Hersholt Humanitarian Award,1,nm4460512,
1956,Oscar,Writing (Motion Picture Story),,nm8616461,tt0048166
1956,Oscar,Music (Scoring of a Musical Picture),,nm8616461,tt0048166
1956,Oscar,Art Direction (Black and White),,nm0559688,tt0054047
1956,Oscar,Honorary Award,1,nm0134662,tt0721381
1956,Oscar,Actor,,,tt0000750
1956,Oscar,"Writing (Screenplay, Original)",,nm0506841,tt0049022
